id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,special_ranking
33606,One Piece Film: Gold Episode 0 - 711 ver.,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/4/83792.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/4/83792l.jpg'}",2016-07-02,2016-07-02,"A short prequel to One Piece Film: Gold featuring the nine Straw hat crew members on the ship, planning what to do when they arrive the Casino.",7.19,2955,4151,19631,10218,white,2016-07-09T23:21:38+00:00,2022-02-21T15:44:24+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2016, 'season': 'summer'}",manga,600,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '345', 'completed': '15758', 'on_hold': '197', 'dropped': '158', 'plan_to_watch': '3249'}, 'num_list_users': 19707}",315
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/78213.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/78213l.jpg'}",2012-07-11,2012-07-11,Unaired episode included in the fifth Blu-ray and fourth DVD volume.,7.19,2957,3032,37725,21695,white,2012-01-11T06:29:20+00:00,2022-03-06T13:09:34+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2012, 'season': 'summer'}",light_novel,1440,pg_13,,"[{'id': 91, 'name': 'feel.'}]","{'status': {'watching': '513', 'completed': '30925', 'on_hold': '271', 'dropped': '138', 'plan_to_watch': '5889'}, 'num_list_users': 37736}",316
3956,Shakugan no Shana-tan II (Second),"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/18687.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/18687l.jpg'}",2008-01-25,2009-10-19,"Shana-tan specials bundled with the limited edition first and fifth volumes of the Shakugan no Shana II (Second) DVD and the limited edition Shakugan no Shana II (Second) guide book.

Episodes
#1: Shakugan no Shana-tan Begins
#2: Shakugan no Shana-tan & Yoshida: Konoe Fumina no Gyakushuu
#3: Shakugan no Shana-tan Revenge",7.19,2962,2901,40559,20478,white,2008-02-18T22:31:39+00:00,2022-02-08T18:48:59+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",3,"{'year': 2008, 'season': 'winter'}",,390,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '629', 'completed': '30749', 'on_hold': '558', 'dropped': '401', 'plan_to_watch': '8233'}, 'num_list_users': 40570}",317
19211,Suisei no Gargantia Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/51509.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/51509l.jpg'}",2013-08-28,2013-10-25,"Episodes 14 and 15, released with the first and third BD/DVD volumes. ",7.19,2966,3011,38183,20842,white,2013-06-24T17:27:36+00:00,2022-02-06T07:09:52+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}]",2,"{'year': 2013, 'season': 'summer'}",original,1440,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '894', 'completed': '29714', 'on_hold': '574', 'dropped': '288', 'plan_to_watch': '6723'}, 'num_list_users': 38193}",318
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/59343.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/59343l.jpg'}",2014-02-19,2014-02-19,Special episode included with the Blu-ray/DVD release of Chuunibyou demo Koi ga Shitai! Movie. ,7.19,2968,3202,33997,15988,white,2014-02-26T08:03:41+00:00,2022-02-14T06:40:09+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,"{'year': 2014, 'season': 'winter'}",light_novel,337,pg_13,,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '555', 'completed': '24825', 'on_hold': '392', 'dropped': '225', 'plan_to_watch': '8004'}, 'num_list_users': 34001}",319
15711,Bakuman.: Deraman.,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/10/60857.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/10/60857l.jpg'}",2012-09-29,2013-01-02,Summary of the previous two seasons of Bakuman.,7.19,2974,4545,15987,4389,white,2012-09-29T22:30:01+00:00,2022-03-07T04:13:13+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",2,"{'year': 2012, 'season': 'summer'}",manga,1500,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '430', 'completed': '7521', 'on_hold': '354', 'dropped': '336', 'plan_to_watch': '7348'}, 'num_list_users': 15989}",320
12231,Dragon Ball: Episode of Bardock,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/35005.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/35005l.jpg'}",2011-12-17,2011-12-17,"Shown at Jump Festa 2012, held in December, 2011.

Bardock, Goku's father, who was supposed to have died when Freeza's attack hit him along with the Planet Vegeta, was sent way back in time where the planet was inhabited by strange creatures. There, he meets Freeza's ancestor, a space pirate named Chilled, and fights him to protect the planet.

(Source: AniDB)",7.19,2977,1684,101330,64183,white,2011-11-30T18:32:50+00:00,2022-03-04T22:44:10+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2011, 'season': 'fall'}",manga,1195,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '1010', 'completed': '94311', 'on_hold': '275', 'dropped': '267', 'plan_to_watch': '5538'}, 'num_list_users': 101401}",321
6163,Kuroshitsuji Recap,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/11/13586.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/11/13586l.jpg'}",2009-01-09,2009-01-09,"A recap episode of the first half of Kuroshituji told by Tanaka-san, aka episode 13.5. Including this recap episode, the series is 25 episodes long. ",7.19,2989,3074,36769,14625,white,2009-03-09T14:18:42+00:00,2022-03-02T08:02:33+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2009, 'season': 'winter'}",manga,1460,pg_13,,"[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '599', 'completed': '25705', 'on_hold': '380', 'dropped': '437', 'plan_to_watch': '9663'}, 'num_list_users': 36784}",322
24475,Mangaka-san to Assistant-san to The Animation Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/9/63827.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/9/63827l.jpg'}",2014-06-25,2014-11-26,Specials released with the Blu-ray/DVD volumes.,7.19,2993,2643,48626,25023,white,2014-06-01T15:18:21+00:00,2022-02-09T20:20:29+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 35, 'name': 'Harem'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",6,"{'year': 2014, 'season': 'spring'}",4_koma_manga,480,pg_13,,"[{'id': 218, 'name': 'Zexcs'}]","{'status': {'watching': '2120', 'completed': '35896', 'on_hold': '1386', 'dropped': '587', 'plan_to_watch': '8638'}, 'num_list_users': 48627}",323
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.","{'medium': 'https://api-cdn.myanimelist.net/images/anime/13/63493.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/13/63493l.jpg'}",2014-08-29,2014-08-29,Special episode included in the Blu-ray Box of Ano Natsu de Matteru.,7.18,2995,2752,44323,23620,white,2014-03-28T10:52:21+00:00,2022-03-05T07:17:35+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 36, 'name': 'Slice of Life'}]",1,"{'year': 2014, 'season': 'summer'}",original,1598,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '759', 'completed': '33530', 'on_hold': '385', 'dropped': '202', 'plan_to_watch': '9449'}, 'num_list_users': 44325}",324
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/8/52773.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/8/52773l.jpg'}",2013-10-06,2013-10-06,"Class 3-E is getting ready for their class trip to Kyoto, and Koro-sensei is as excited as ever! Nagisa is in a group with Kaede, Karma, Tomohito, Manami, and the class idol Yukiko Kanzaki. The students are aware of the fact that this is a great opportunity to assassinate Koro-sensei, but they cannot help having great time with him. However, the trip becomes even more exciting and dangerous when they get attacked by a bunch of delinquents who kidnap the girls. As if that is not enough, there is a hired sniper named Red Eye lurking around, ready to be the one who would assassinate Koro-sensei and claim the prize. Can the students of Class 3-E rely on Koro-sensei even now?",7.18,2996,2080,72672,33669,white,2013-07-28T09:35:04+00:00,2022-02-09T17:29:15+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2013, 'season': 'fall'}",manga,1906,pg_13,,"[{'id': 112, 'name': ""Brain's Base""}]","{'status': {'watching': '2231', 'completed': '51960', 'on_hold': '1047', 'dropped': '881', 'plan_to_watch': '16567'}, 'num_list_users': 72686}",325
6064,Higurashi no Naku Koro ni Kai Specials,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/12/13242.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/12/13242l.jpg'}",2007-09-21,2008-08-22,Specials that come with the DVDs.,7.18,3007,2718,45559,18059,white,2009-02-14T19:32:08+00:00,2022-03-12T15:09:21+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}]",24,"{'year': 2007, 'season': 'summer'}",visual_novel,60,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '919', 'completed': '28531', 'on_hold': '762', 'dropped': '568', 'plan_to_watch': '14799'}, 'num_list_users': 45579}",326
16468,One Piece: Glorious Island,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/7/85476.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/7/85476l.jpg'}",2012-12-23,2012-12-30,"An exclusive anime prologue to One Piece Film Z with an original story penned by manga creator Eiichiro Oda. 

(Source: ANN) ",7.18,3017,3707,25351,12230,white,2012-12-02T22:23:21+00:00,2022-03-09T00:12:00+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",2,"{'year': 2012, 'season': 'fall'}",manga,300,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '416', 'completed': '19557', 'on_hold': '297', 'dropped': '198', 'plan_to_watch': '4898'}, 'num_list_users': 25366}",327
6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/6/25451.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/6/25451l.jpg'}",2010-01-06,2010-01-06,"Maeda Toshiie and Matsu visit Chousokabe Motochika, who governs Shikoku. They tell Motochika unreasonable demands from Nobunaga. Motochika rejects them and urges Maeda to betray Nobunaga. Meanwhile Keiji tries to convince Mouri Motonari to join the fight against Nobunaga, and is imprisoned as a result. Motochika and Motonari move against each other.",7.18,3022,5069,12210,5608,white,2009-06-05T20:38:15+00:00,2020-09-10T10:44:16+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 21, 'name': 'Samurai'}]",1,"{'year': 2010, 'season': 'winter'}",game,1418,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '175', 'completed': '7995', 'on_hold': '122', 'dropped': '117', 'plan_to_watch': '3807'}, 'num_list_users': 12216}",328
37492,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1163/97351.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1163/97351l.jpg'}",2018-12-21,2018-12-21,"With Valentine's Day just around the corner, the girls of the Future Gadget Lab discover that Kagari has never celebrated the occasion before! Determined to make this year's holiday the best one yet, they all set out to make delicious homemade chocolates together.

However, with many of their quirks causing kitchen disasters, this may prove to be too hard a task. Will their feelings ever reach those of their heart's desire?

[Written by MAL Rewrite]",7.17,3044,1879,85986,41965,white,2018-03-16T02:38:10+00:00,2022-03-16T08:11:03+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,"{'year': 2018, 'season': 'fall'}",visual_novel,1420,pg_13,,"[{'id': 314, 'name': 'White Fox'}]","{'status': {'watching': '1081', 'completed': '58078', 'on_hold': '562', 'dropped': '319', 'plan_to_watch': '26303'}, 'num_list_users': 86343}",329
40206,Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,"{'medium': 'https://api-cdn.myanimelist.net/images/anime/1864/102399.jpg', 'large': 'https://api-cdn.myanimelist.net/images/anime/1864/102399l.jpg'}",2019-08-04,2019-08-04,"The year 2010 AD. Romani Archaman has been posted to Chaldea. There, he becomes the primary doctor for a young girl. Mash Kyrielight, Chaldea's second successful summoning experiment, is interested in the word ""Senpai."" The interaction between the two gives Mash a reason to hope. That hope becomes a wave and starts to spread. That is your story, the story of a normal ""somebody."" The story at the beginning of a journey that weaves the future.

(Source: AniplexUS)",7.17,3068,2435,56848,32121,white,2019-08-03T06:48:16+00:00,2022-03-12T08:33:42+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,"{'year': 2019, 'season': 'summer'}",game,1620,pg_13,,"[{'id': 1835, 'name': 'CloverWorks'}]","{'status': {'watching': '1217', 'completed': '43908', 'on_hold': '515', 'dropped': '207', 'plan_to_watch': '11135'}, 'num_list_users': 56982}",330
